step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
262,1852074,6341.33,9392.0,3050.67,0.0,0.0,0.0
20,1852074,1872.06,12986.0,11113.94,0.0,0.0,0.0
298,1852074,33714.09,1224.0,0.0,0.0,0.0,0.0
283,1852074,4007.61,0.0,0.0,0.0,0.0,0.0
43,1207257,392026.0,2574724.95,2966750.96,487655.83,95629.83,0.0
206,1949085,523893.69,0.0,0.0,3374158.08,3898051.76,0.0
33,1207257,70049.2,10403.0,80452.2,0.0,0.0,0.0
335,1852074,75744.31,25865.3,0.0,0.0,0.0,0.0
231,1852074,2131.3,0.0,0.0,0.0,0.0,0.0
328,1949085,50571.31,0.0,0.0,2429021.91,2479593.22,0.0
204,457095,530277.45,0.0,0.0,2805176.16,3335453.62,0.0
330,1852074,6336.65,0.0,0.0,0.0,0.0,0.0
353,457095,2489937.49,0.0,0.0,4100353.77,6590291.26,0.0
184,1949085,490006.59,0.0,0.0,1404584.55,1894591.15,0.0
12,457095,350754.78,35245.0,0.0,0.0,350754.78,0.0
305,1949085,377076.53,153666.0,0.0,462659.13,839735.66,0.0
41,1949085,349997.14,0.0,0.0,5311038.17,5661035.31,0.0
325,1207257,7002.11,4331779.54,4338781.65,562829.97,555827.87,0.0
251,1852074,6915.32,189757.61,182842.29,0.0,0.0,0.0
21,1207257,197915.41,2222918.71,2420834.12,253755.86,55840.45,0.0
17,457095,534541.91,0.0,0.0,670250.47,1169942.76,0.0
301,1852074,20327.06,0.0,0.0,0.0,0.0,0.0
352,1949085,193043.08,62290.81,0.0,265578.74,458621.83,0.0
308,1949085,47175.42,12632.0,0.0,228334.83,275510.25,0.0
323,1852074,25687.59,0.0,0.0,0.0,0.0,0.0
208,1207257,92470.56,394246.11,486716.67,396378.37,303907.81,0.0
202,1852074,10776.89,53236.0,42459.11,0.0,0.0,0.0
331,1949085,114892.74,0.0,0.0,1496513.27,1611406.01,0.0
234,1949085,75620.51,0.0,0.0,5026717.22,5102337.72,0.0
17,1207257,328069.65,51804.0,379873.65,608787.85,280718.2,0.0
302,1949085,163734.85,15839.0,0.0,235869.69,399604.54,0.0
380,1949085,134545.63,128905.87,0.0,8742.67,143288.29,0.0
141,1207257,43976.69,7352345.05,7396321.74,3158523.81,3114547.12,0.0
357,1949085,276967.22,0.0,0.0,2691000.49,2967967.71,0.0
13,1949085,29952.93,50433.0,20480.07,4998663.25,5028616.17,0.0
12,1852074,2434.7,10021.0,7586.3,0.0,0.0,0.0
17,1852074,6628.65,0.0,0.0,0.0,0.0,0.0
307,1207257,142734.91,23233.0,165967.91,8627.83,0.0,0.0
352,1207257,196081.54,758704.07,954785.61,87056309.53,86860227.99,0.0
305,1852074,27271.72,0.0,0.0,0.0,0.0,0.0
45,1852074,24084.88,0.0,0.0,0.0,0.0,0.0
251,1207257,218644.58,5540650.31,5759294.89,254455.72,35811.14,0.0
233,1949085,92211.72,21069.0,0.0,95573.75,187785.47,0.0
35,457095,284249.61,109513.0,0.0,256525.96,540775.57,0.0
41,1852074,3428.64,0.0,0.0,0.0,0.0,0.0
258,1949085,200529.44,0.0,0.0,752180.63,952710.08,0.0
250,1207257,66964.44,6940017.81,7006982.25,202057.07,135092.63,0.0
329,1949085,598094.61,5075.0,0.0,0.0,598094.61,0.0
11,1207257,193720.1,144138.0,337858.1,1490319.67,1729650.67,0.0
157,1207257,453360.86,21510.0,474870.86,45811.43,0.0,0.0
352,1852074,41178.25,10110.0,0.0,0.0,0.0,0.0
299,1207257,297585.18,54997.0,352582.18,75505.53,0.0,0.0
130,1852074,5068.25,58845.31,53777.07,0.0,0.0,0.0
284,1207257,66641.78,18306895.71,18373537.48,491781.67,425139.89,0.0
252,1949085,208394.37,0.0,0.0,3267486.29,3475880.66,0.0
235,1207257,84603.64,38705.0,123308.64,271457.79,186854.15,0.0
34,1207257,27434.97,20733265.31,20760700.28,116389.43,50437.44,0.0
93,1852074,5156.02,33122.0,27965.98,0.0,0.0,0.0
187,1949085,176295.0,50537.0,0.0,0.0,176295.0,0.0
230,1949085,91149.19,0.0,0.0,259316.81,350466.0,0.0
17,457095,61971.94,10959.0,0.0,7331.61,69303.55,0.0
17,1852074,16244.77,172941.61,156696.84,0.0,0.0,0.0
371,1207257,105273.74,26078.0,131351.74,3285738.36,3180464.61,0.0
213,1949085,77646.1,352305.0,274658.9,0.0,77646.1,0.0
373,1949085,134592.25,5089.0,0.0,0.0,134592.25,0.0
13,1949085,114516.84,485236.7,370719.87,1288956.82,1403473.65,0.0
307,1949085,494854.0,52482.0,0.0,141453.24,636307.25,0.0
353,1949085,255775.08,108569.0,0.0,398519.39,654294.47,0.0
34,1852074,14788.0,107731.33,92943.33,0.0,0.0,0.0
131,1949085,523482.53,153812.0,0.0,87139.28,610621.81,0.0
228,1852074,6132.33,382615.29,376482.97,0.0,0.0,0.0
42,1949085,204163.7,0.0,0.0,2296943.88,2501107.58,0.0
189,1949085,85343.36,0.0,0.0,1598355.0,1683698.36,0.0
136,1207257,183801.81,4158018.46,4341820.27,984049.32,800247.51,0.0
252,1852074,3503.21,0.0,0.0,0.0,0.0,0.0
377,1207257,35089.07,3837369.26,3872458.32,699309.84,664220.77,0.0
182,1852074,7322.24,71904.08,64581.84,0.0,0.0,0.0
20,1852074,15391.49,895093.35,879701.87,0.0,0.0,0.0
226,1207257,13259.82,2419266.59,2432526.41,49376.22,36116.41,0.0
259,1949085,87996.97,0.0,0.0,101771.3,189768.27,0.0
231,1949085,343626.07,78563.0,0.0,370831.0,714457.07,0.0
131,1949085,229452.6,409122.0,179669.4,10917493.16,11146945.75,0.0
134,1852074,6406.69,0.0,0.0,0.0,0.0,0.0
277,1852074,14584.72,0.0,0.0,0.0,0.0,0.0
357,1949085,201641.81,0.0,0.0,1290296.23,1491938.04,0.0
40,1949085,8007.13,0.0,0.0,577742.0,585749.14,0.0
237,1949085,579663.24,0.0,0.0,609184.56,1188847.79,0.0
140,1949085,121350.6,56478.0,0.0,3826236.67,4063422.51,0.0
161,457095,737534.34,0.0,0.0,995414.86,1732949.19,0.0
43,1949085,401728.0,0.0,0.0,1290640.93,1692368.92,0.0
297,1852074,21062.25,1667.0,0.0,0.0,0.0,0.0
276,457095,1111397.46,10329.0,0.0,0.0,1111397.46,0.0
15,1949085,80841.85,47577.62,0.0,97653.7,178495.55,0.0
328,457095,8163419.44,0.0,0.0,16106056.51,24269475.95,0.0
331,457095,580359.08,0.0,0.0,11173435.25,11753794.33,0.0
46,1852074,177.23,98434.0,98256.77,0.0,0.0,0.0
156,1949085,352948.52,158.0,0.0,0.0,352948.52,0.0
229,1949085,170966.91,39430.0,0.0,403357.75,574324.67,0.0
137,1852074,4268.51,0.0,0.0,0.0,0.0,0.0
137,1949085,226781.72,28234.07,0.0,3923619.53,4150401.24,0.0
141,1207257,342258.11,172235.55,514493.66,1333638.54,991380.44,0.0
48,1949085,56712.58,11470.0,0.0,0.0,56712.58,0.0
41,1207257,446289.17,32567.0,478856.17,225438.91,0.0,0.0
379,1949085,641953.33,0.0,0.0,1270439.1,1912392.42,0.0
207,1852074,3443.78,66138.01,62694.23,0.0,0.0,0.0
228,1852074,19255.78,51668.0,32412.22,0.0,0.0,0.0
229,1207257,350414.12,3242622.66,3593036.78,633974.55,283560.44,0.0
45,1852074,12459.86,0.0,0.0,0.0,0.0,0.0
41,1852074,12294.85,0.0,0.0,0.0,0.0,0.0
188,1949085,6851.29,0.0,0.0,879547.8,886399.09,0.0
323,1207257,225439.51,7053715.98,7279155.49,247570.5,22130.99,0.0
259,1949085,78784.34,14758.0,0.0,499332.16,578116.49,0.0
132,1207257,121291.28,996895.2,1118186.48,617710.64,287287.81,0.0
299,1949085,122239.04,29095.0,0.0,11783.07,134022.11,0.0
16,1949085,455464.66,21415.0,0.0,1051344.63,1506809.29,0.0
207,1949085,111307.07,0.0,0.0,588979.24,700286.32,0.0
298,1207257,63644.43,2509422.8,2573067.23,820781.51,757137.08,0.0
298,1852074,32465.6,0.0,0.0,0.0,0.0,0.0
154,1949085,141206.42,19861.0,0.0,1632002.58,1773209.0,0.0
188,1852074,4009.95,4572.48,562.52,0.0,0.0,0.0
345,1949085,486086.06,0.0,0.0,1647093.11,2133179.17,0.0
217,35119,5591.9,50171.0,44579.1,1009681.61,1015273.5,0.0
16,1949085,430085.76,0.0,0.0,8908376.78,9338462.53,0.0
208,457095,903070.83,95941.0,0.0,666656.85,1569727.68,0.0
180,1852074,11230.83,256203.57,244972.74,0.0,0.0,0.0
167,1949085,118696.37,15265.44,0.0,1912434.53,2031130.9,0.0
43,1949085,318652.6,99846.0,0.0,3481543.78,3800196.37,0.0
205,1852074,3295.11,0.0,0.0,0.0,0.0,0.0
329,1949085,586303.14,128639.87,0.0,813968.45,1400271.59,0.0
188,1949085,10479.52,9983.0,0.0,2795618.93,2806098.45,0.0
187,1949085,305880.64,0.0,0.0,2694677.6,3000558.24,0.0
19,1949085,155825.96,0.0,0.0,1104372.8,1574546.97,0.0
11,1207257,180062.14,80110.0,260172.14,4140625.83,3960563.69,0.0
300,1207257,35814.0,184978.0,220792.0,0.0,0.0,0.0
46,1852074,2725.42,10084.0,7358.58,0.0,0.0,0.0
134,1852074,11706.41,10046.0,0.0,0.0,0.0,0.0
235,457095,256834.09,0.0,0.0,533658.22,790492.31,0.0
217,1852074,3470.7,5858.0,2387.3,0.0,0.0,0.0
11,457095,1074543.42,0.0,0.0,9349152.69,10349032.96,0.0
185,1207257,342506.71,6679334.43,7021841.14,1840705.88,1498199.17,0.0
378,1949085,214939.75,0.0,0.0,645219.88,860159.62,0.0
354,1949085,50288.5,0.0,0.0,57172.83,107461.33,0.0
210,1207257,141222.99,525019.24,666242.23,263949.66,122726.68,0.0
121,1207257,103131.78,3640484.11,3743615.89,7125442.25,7022310.47,0.0
135,1949085,117200.6,0.0,0.0,1621804.2,1739004.8,0.0
305,1949085,32216.97,74532.0,42315.03,0.0,32216.97,0.0
348,1852074,2916.56,30396.0,27479.44,0.0,0.0,0.0
225,457095,1003375.7,19854.0,0.0,847554.89,1850930.6,0.0
235,1852074,1608.16,257292.06,255683.9,0.0,0.0,0.0
257,1207257,235787.97,94552.0,330339.97,0.0,0.0,0.0
330,1207257,158360.74,20312.0,178672.74,11850054.96,11691694.22,0.0
161,1852074,8478.62,0.0,0.0,0.0,0.0,0.0
230,457095,1032365.03,1558.0,0.0,0.0,1032365.03,0.0
160,1207257,145437.01,3725.0,149162.01,4117022.97,3971585.96,0.0
37,1852074,9665.15,177192.01,167526.86,0.0,0.0,0.0
236,1949085,16180.96,159619.0,143438.04,420224.33,436405.29,0.0
350,1852074,1677.43,0.0,0.0,0.0,0.0,0.0
250,1207257,113710.64,1222496.26,1336206.89,783140.36,669429.73,0.0
232,1852074,70436.39,122149.55,51713.17,0.0,0.0,0.0
371,1949085,172473.09,0.0,0.0,649276.1,821749.2,0.0
327,1949085,409217.1,0.0,0.0,2973145.2,3382362.31,0.0
371,1852074,15490.33,95194.05,79703.72,0.0,0.0,0.0
226,1949085,43043.82,18791.0,0.0,0.0,43043.82,0.0
19,1949085,110487.44,0.0,0.0,1090666.51,1179000.39,0.0
260,1207257,124703.0,560082.1,684785.1,1099609.49,974906.49,0.0
183,1852074,19751.84,175892.58,156140.74,0.0,0.0,0.0
285,1949085,124062.74,0.0,0.0,1020027.43,1144090.16,0.0
13,1207257,175966.84,0.0,175966.84,2437958.79,2552065.06,0.0
9,1852074,31797.75,0.0,0.0,0.0,0.0,0.0
10,1949085,360494.68,0.0,0.0,804367.83,1645225.51,0.0
45,1852074,6492.64,1330.0,0.0,0.0,0.0,0.0
284,1852074,12136.73,181537.69,169400.97,0.0,0.0,0.0
134,1949085,244772.18,9956.0,0.0,931260.85,1176033.03,0.0
41,1949085,335351.99,1979.0,0.0,10567.0,149298.73,0.0
325,1207257,53506.37,10387084.08,10440590.45,9985598.99,9932092.63,0.0
158,1207257,230018.21,2064.0,232082.21,2254436.05,2024417.84,0.0
10,1207257,395603.83,269730.94,665334.77,5307092.46,5011098.86,0.0
46,1207257,65617.92,6988679.05,7054296.97,1018056.37,952438.45,0.0
19,1207257,220081.81,2772389.42,2992471.23,594024.36,373942.56,0.0
230,1949085,138062.79,0.0,0.0,1332165.96,1470228.76,0.0
331,457095,284602.66,331446.02,46843.36,386811.58,671414.24,0.0
133,457095,436261.48,9764.04,0.0,2135037.78,2571299.26,0.0
24,1207257,70330.09,1532811.2,1603141.29,844172.4,773842.31,0.0
303,1207257,153365.28,2059499.21,2212864.49,1005509.06,852143.78,0.0
166,1949085,64910.56,42483.85,0.0,928159.32,993069.88,0.0
178,1949085,169757.79,0.0,0.0,374348.3,544106.09,0.0
163,1949085,156537.1,0.0,0.0,10492591.6,10649128.7,0.0
251,1207257,298712.34,286.0,298998.34,38593.93,0.0,0.0
45,1852074,7708.93,29181.15,21472.22,0.0,0.0,0.0
16,1852074,6611.13,21291.0,14679.87,0.0,0.0,0.0
326,1949085,12894.95,0.0,0.0,114960.87,127855.81,0.0
348,1852074,9546.27,0.0,0.0,0.0,0.0,0.0
21,1949085,87625.23,175.0,0.0,132342.56,219967.78,0.0
234,457095,106071.01,1871.0,0.0,1586329.05,1692400.06,0.0
48,1852074,10682.48,21466.0,10783.52,0.0,0.0,0.0
321,1949085,413341.22,21709.0,0.0,320399.4,733740.62,0.0
7,1949085,67152.15,0.0,0.0,349564.0,136576.79,0.0
154,1852074,16691.52,55841.0,39149.48,0.0,0.0,0.0
12,1949085,149512.58,40523.0,0.0,21494.0,0.0,0.0
19,1207257,34423.64,3379.0,37802.64,282642.09,248218.45,0.0
281,1852074,8401.06,2640.0,0.0,0.0,0.0,0.0
163,1949085,5538.51,70786.88,65248.37,1879386.14,1884924.64,0.0
307,1207257,111769.51,27109404.22,27221173.73,6765489.15,6653719.64,0.0
13,1852074,14989.26,0.0,0.0,0.0,0.0,0.0
158,1852074,4859.19,47030.0,42170.81,0.0,0.0,0.0
16,1949085,173204.8,2895.0,0.0,0.0,173204.8,0.0
13,1852074,7898.95,16184.0,8285.05,0.0,0.0,0.0
355,1949085,120283.65,155723.0,35439.35,3179523.45,3299807.1,0.0
182,1852074,5209.95,1025.0,0.0,0.0,0.0,0.0
205,1207257,456008.85,18705.0,474713.85,1456287.94,1000279.09,0.0
304,1852074,1268.55,0.0,0.0,0.0,0.0,0.0
34,1949085,280935.12,242.0,0.0,120688.29,401623.41,0.0
163,1949085,211461.97,0.0,0.0,252104.17,463566.14,0.0
331,1852074,936.53,95580.0,94643.47,0.0,0.0,0.0
139,1852074,26603.81,15693.0,0.0,0.0,0.0,0.0
328,1207257,151280.81,35824.0,187104.81,459038.41,307757.61,0.0
18,1949085,86107.57,107702.0,21594.43,377977.62,464085.18,0.0
351,1949085,73959.3,0.0,0.0,74383.23,148342.53,0.0
161,1852074,714.05,0.0,0.0,0.0,0.0,0.0
307,1949085,309856.35,23713.0,0.0,693325.73,1003182.08,0.0
37,1949085,174447.32,0.0,0.0,286575.63,461022.94,0.0
306,1852074,5703.9,0.0,0.0,0.0,0.0,0.0
202,1852074,29101.61,0.0,0.0,0.0,0.0,0.0
144,1852074,9108.86,36863.0,27754.14,0.0,0.0,0.0
210,1949085,287585.73,0.0,0.0,1875886.58,2163472.31,0.0
212,1949085,81667.92,59687.0,0.0,0.0,81667.92,0.0
259,1207257,185848.12,1269319.11,1455167.23,1026188.76,840340.64,0.0
133,1207257,319286.39,775005.0,1094291.39,68970.59,0.0,0.0
46,1949085,489215.04,0.0,0.0,5991301.65,6480516.69,0.0
164,1852074,28352.61,12816.0,0.0,0.0,0.0,0.0
154,1207257,127960.65,9169838.63,9297799.28,1980531.18,1852570.53,0.0
277,1852074,4183.1,30075.0,25891.9,0.0,0.0,0.0
11,1852074,10004.34,0.0,0.0,0.0,0.0,0.0
274,1949085,73149.47,0.0,0.0,374651.86,447801.33,0.0
142,1852074,5323.39,10978.0,5654.61,0.0,0.0,0.0
144,1207257,395174.25,2394038.27,2789212.53,567615.72,172441.47,0.0
153,1207257,129957.29,10359817.31,10489774.6,166271.7,36314.41,0.0
370,1852074,547.66,2178.0,1630.34,0.0,0.0,0.0
354,1207257,111861.31,166437.0,278298.31,513501.82,401640.51,0.0
357,1949085,139590.67,72618.0,0.0,1138833.43,1278424.1,0.0
135,1949085,5554.91,191633.01,186078.11,1021955.5,1027510.41,0.0
353,1207257,467208.8,10763610.63,11230819.43,1257743.1,790534.3,0.0
307,1207257,173643.26,17785619.23,17959262.49,1428188.32,1254545.07,0.0
36,1852074,17627.82,0.0,0.0,0.0,0.0,0.0
187,1949085,30287.46,0.0,0.0,262440.28,108658.84,0.0
186,1949085,328746.57,0.0,0.0,4271186.15,4599932.72,0.0
142,1852074,17335.4,74161.5,56826.1,0.0,0.0,0.0
133,1852074,20900.81,3177.0,0.0,0.0,0.0,0.0
16,1949085,119786.07,0.0,0.0,2068496.09,2188282.16,0.0
11,1207257,222063.16,5089225.08,5311288.24,385268.0,163204.84,0.0
256,1949085,105068.37,665500.56,560432.19,3181699.11,3286767.48,0.0
191,1207257,135542.28,27308650.94,27444193.22,1500074.19,1364531.91,0.0
160,1207257,172521.83,200508.0,373029.83,0.0,0.0,0.0
300,1852074,9077.4,0.0,0.0,0.0,0.0,0.0
159,1852074,5856.24,0.0,0.0,0.0,0.0,0.0
205,1949085,83712.34,0.0,0.0,3769488.95,3853201.28,0.0
205,1852074,14217.82,0.0,0.0,0.0,0.0,0.0
34,1949085,38731.57,0.0,0.0,1451026.86,1380219.73,0.0
18,457095,718700.14,0.0,0.0,886082.29,1604782.43,0.0
370,1949085,245086.75,0.0,0.0,394578.3,639665.06,0.0
355,1949085,145206.37,391.0,0.0,0.0,145206.37,0.0
33,1852074,10724.48,14575.0,3850.52,0.0,0.0,0.0
370,1949085,542581.5,185.0,0.0,575568.67,1118150.17,0.0
131,1852074,42930.0,7929.0,0.0,0.0,0.0,0.0
259,457095,242646.16,38157.0,0.0,953431.94,1196078.1,0.0
137,1852074,32305.35,50036.0,17730.65,0.0,0.0,0.0
164,1207257,5971.48,754003.93,759975.42,333950.47,327978.98,0.0
8,1852074,7082.32,0.0,0.0,0.0,0.0,0.0
139,1852074,9770.08,13522.92,3752.83,0.0,0.0,0.0
229,1949085,163964.62,0.0,0.0,811337.86,975302.48,0.0
225,457095,1760715.12,0.0,0.0,4461922.05,6222637.16,0.0
370,1207257,35296.21,8157957.49,8193253.7,149110.77,113814.56,0.0
160,1207257,274298.83,477.0,274775.83,0.0,0.0,0.0
12,1207257,226581.54,275142.0,501723.54,0.0,102019.06,0.0
235,1852074,640.65,373892.68,373252.03,0.0,0.0,0.0
259,1852074,7020.22,0.0,0.0,0.0,0.0,0.0
11,1852074,15994.74,107818.16,91823.42,0.0,0.0,0.0
239,1852074,16820.84,30092.0,13271.16,0.0,0.0,0.0
208,1949085,76783.54,413592.42,336808.89,791141.65,867925.19,0.0
213,1949085,195862.72,0.0,0.0,221882.03,417744.75,0.0
188,1949085,211842.94,164.0,0.0,43796.21,255639.15,0.0
138,1207257,44427.21,41265.0,85692.21,0.0,0.0,0.0
280,1949085,205353.61,0.0,0.0,1749026.65,1954380.26,0.0
34,1852074,4100.54,41272.0,37171.46,0.0,0.0,0.0
189,1949085,263641.9,40862.0,0.0,140316.42,403958.32,0.0
34,1207257,209324.12,100.0,209424.12,1804551.81,1595227.69,0.0
254,1852074,9390.0,10886.0,1496.0,0.0,0.0,0.0
164,1852074,7327.99,52937.5,45609.52,0.0,0.0,0.0
332,457095,95520.94,10213.0,0.0,0.0,95520.94,0.0
255,1207257,150148.05,5997697.97,6147846.02,619247.8,469099.75,0.0
186,1949085,87276.65,0.0,0.0,90632.77,177909.42,0.0
252,1207257,48732.48,11152.0,59884.48,2400.52,0.0,0.0
258,1207257,23357.31,2513922.32,2537279.64,2318791.31,2295434.0,0.0
332,1207257,134842.66,20804.0,155646.66,0.0,0.0,0.0
213,1852074,5702.71,292.0,0.0,0.0,0.0,0.0
19,1207257,91594.98,30643.0,122237.98,0.0,0.0,0.0
13,1949085,42565.87,102721.0,60155.13,8144.0,50709.87,0.0
41,1949085,36609.18,182518.46,145909.28,366846.58,403455.77,0.0
279,1852074,18288.02,5260.67,0.0,0.0,0.0,0.0
236,1852074,19501.1,117269.11,97768.01,0.0,0.0,0.0
258,1852074,20501.03,3260.0,0.0,0.0,0.0,0.0
253,1949085,322079.58,13725.0,0.0,0.0,322079.58,0.0
309,1852074,2031.62,34944.0,32912.38,0.0,0.0,0.0
21,1852074,162.37,716063.84,715901.47,0.0,0.0,0.0
133,1852074,24167.07,4081.0,0.0,0.0,0.0,0.0
349,1852074,12019.73,11396.0,0.0,0.0,0.0,0.0
40,1852074,519.77,11398.0,10878.23,0.0,0.0,0.0
307,457095,466296.43,188.0,0.0,496545.28,962841.72,0.0
161,1207257,51254.94,162736.9,213991.84,558240.07,506985.13,0.0
236,1207257,159523.71,256073.26,415596.97,396259.94,236736.23,0.0
207,1949085,44894.97,0.0,0.0,261119.98,306014.95,0.0
17,1949085,22616.36,0.0,0.0,201909.32,224525.68,0.0
302,1852074,506.96,5814.0,5307.04,0.0,0.0,0.0
179,1852074,6167.3,0.0,0.0,0.0,0.0,0.0
130,1949085,324267.44,0.0,0.0,945711.92,1269979.36,0.0
323,1949085,325397.89,0.0,0.0,886050.82,1211448.71,0.0
36,1207257,45614.63,504258.35,549872.98,1910970.07,1541069.36,0.0
349,1852074,33408.12,553547.6,520139.48,0.0,0.0,0.0
137,1207257,321699.77,44387.0,366086.77,557346.06,235646.29,0.0
333,1949085,22880.36,31249.0,8368.64,132465.57,155345.94,0.0
213,1949085,70942.24,855.0,0.0,301399.66,372341.9,0.0
190,1949085,89826.15,89844.0,17.85,0.0,89826.15,0.0
356,1852074,5551.8,0.0,0.0,0.0,0.0,0.0
160,1949085,207255.19,15105.0,0.0,214267.99,421523.18,0.0
354,1949085,370436.69,0.0,0.0,3049028.24,3419464.93,0.0
37,1852074,2267.79,215563.27,213295.48,0.0,0.0,0.0
351,1852074,23090.6,10338.0,0.0,0.0,0.0,0.0
350,1852074,22300.98,306989.0,284688.02,0.0,0.0,0.0
162,1207257,48574.96,52837.0,101411.96,139220.29,90645.33,0.0
185,1949085,309367.68,0.0,0.0,670443.56,1532358.66,0.0
235,457095,254302.74,310.0,0.0,1410385.76,1664688.5,0.0
370,1207257,355377.2,106997.25,462374.45,899540.1,544162.9,0.0
260,1949085,94011.26,0.0,0.0,2047455.72,2141466.98,0.0
8,1949085,691611.55,0.0,0.0,2058375.62,3671968.73,0.0
273,1852074,1849.25,0.0,0.0,0.0,0.0,0.0
182,1852074,3482.95,1511.91,0.0,0.0,0.0,0.0
236,1852074,2935.98,23356.77,20420.8,0.0,0.0,0.0
278,1949085,116330.52,345.0,0.0,108132.06,224462.58,0.0
214,1949085,107807.73,0.0,0.0,388482.54,496290.27,0.0
177,1207257,17186.63,137952.0,155138.63,1567161.53,1549974.9,0.0
212,1949085,16433.19,0.0,0.0,51278.95,67712.14,0.0
375,1207257,219136.82,4653365.52,4872502.33,794075.72,574938.91,0.0
18,1949085,361698.49,0.0,0.0,1808540.64,2170239.13,0.0
20,457095,122176.52,0.0,0.0,6257108.84,6405751.6,0.0
185,1207257,178053.75,4547206.2,4725259.95,722567.1,544513.35,0.0
378,1949085,63599.45,0.0,0.0,722094.58,785694.03,0.0
299,1852074,1048.45,0.0,0.0,0.0,0.0,0.0
225,1207257,7522.13,909366.86,916888.99,364491.33,356969.2,0.0
178,1207257,71053.85,8002.0,79055.85,131356.04,60302.19,0.0
379,1207257,407984.82,12991935.64,13399920.46,5910729.77,5502744.95,0.0
300,1949085,251734.23,11379.0,0.0,15635.65,267369.88,0.0
153,1949085,264268.36,0.0,0.0,5168517.63,5432785.99,0.0
205,1852074,672.09,41865.35,41193.26,0.0,0.0,0.0
256,1949085,407472.34,613.0,0.0,0.0,407472.34,0.0
41,1949085,198824.12,69477.0,0.0,800264.49,999088.61,0.0
357,1207257,59228.34,4275277.68,4334506.02,79791.43,20563.09,0.0
335,1207257,48073.36,1034068.67,1082142.03,49254.54,1181.18,0.0
36,1852074,4530.46,41147.0,36616.54,0.0,0.0,0.0
11,1852074,12391.06,20167.0,7775.94,0.0,0.0,0.0
36,1949085,522202.17,16642.0,0.0,0.0,200113.9,0.0
256,1852074,11695.69,44895.0,33199.31,0.0,0.0,0.0
204,1949085,34766.56,0.0,0.0,403510.44,438277.01,0.0
159,1949085,33309.37,377883.0,344573.63,1478911.89,1512221.26,0.0
345,1852074,10967.52,63957.0,52989.48,0.0,0.0,0.0
370,1949085,230789.74,0.0,0.0,232082.66,462872.4,0.0
34,1949085,12429.8,17529.0,5099.2,1026.0,0.0,0.0
347,1207257,101621.39,6766833.9,6868455.29,1993133.57,1891512.18,0.0
10,1852074,22290.38,0.0,0.0,0.0,0.0,0.0
359,1207257,334346.53,3496632.37,3830978.89,998016.25,663669.73,0.0
286,1852074,4955.12,100.0,0.0,0.0,0.0,0.0
305,1207257,138729.9,1382.0,140111.9,0.0,0.0,0.0
139,1207257,150613.26,5403341.3,5553954.56,446396.76,295783.5,0.0
14,1852074,10235.83,0.0,0.0,0.0,0.0,0.0
161,1949085,66713.94,47311.0,0.0,2370757.26,2437471.2,0.0
355,457095,203891.05,0.0,0.0,379586.58,583477.63,0.0
355,1207257,98839.56,66.0,98905.56,0.0,0.0,0.0
304,1949085,282958.97,53966.0,0.0,0.0,282958.97,0.0
186,1852074,46127.31,204.0,0.0,0.0,0.0,0.0
33,1949085,72674.95,0.0,0.0,737689.59,810364.54,0.0
43,1852074,9616.9,0.0,0.0,0.0,0.0,0.0
227,1949085,398714.42,0.0,0.0,588332.28,987046.69,0.0
135,1852074,21775.02,0.0,0.0,0.0,0.0,0.0
209,457095,79872.89,0.0,0.0,258642.45,338515.34,0.0
14,1207257,159131.2,15204461.8,15363592.99,903472.45,744341.25,0.0
280,1949085,169101.86,0.0,0.0,2132611.33,2301713.19,0.0
11,1852074,9176.54,523.0,0.0,0.0,0.0,0.0
324,1207257,93794.36,9957.0,103751.36,28454682.23,28360887.88,0.0
15,1207257,436642.66,3116557.07,3553199.73,6351465.05,5914822.39,0.0
180,1852074,2786.36,15341.0,12554.64,0.0,0.0,0.0
130,1207257,309719.87,3254828.9,3564548.76,403771.77,94051.91,0.0
235,1949085,50828.14,135919.0,85090.86,0.0,50828.14,0.0
284,1949085,178973.05,20624.0,0.0,0.0,178973.05,0.0
303,1949085,246058.38,761.0,0.0,221527.53,467585.91,0.0
10,1949085,131471.13,1274648.02,1143176.89,521176.93,652648.06,0.0
157,1852074,17513.82,102432.0,84918.18,0.0,0.0,0.0
333,1207257,115390.54,6955730.38,7071120.92,338856.46,223465.92,0.0
140,1207257,129272.58,10515.0,139787.58,357487.81,228215.23,0.0
300,1852074,3361.06,0.0,0.0,0.0,0.0,0.0
20,1949085,287741.64,788083.97,500342.33,404729.16,692470.8,0.0
12,1852074,10987.1,20419.0,9431.9,0.0,0.0,0.0
356,1949085,250992.17,0.0,0.0,8798084.48,9049076.65,0.0
235,1207257,56255.68,10601055.84,10657311.52,2551529.29,2495273.61,0.0
19,1852074,13905.74,3425.0,0.0,0.0,0.0,0.0
39,1949085,2620.72,179143.0,176522.28,0.0,0.0,0.0
345,1852074,17822.79,0.0,0.0,0.0,0.0,0.0
259,1949085,323735.52,72487.0,0.0,0.0,323735.52,0.0
190,1949085,206658.53,0.0,0.0,244498.87,451157.4,0.0
235,1207257,15807.06,5232812.83,5248619.89,344094.12,328287.06,0.0
373,1949085,1253.12,235087.8,233834.68,168817.79,170070.91,0.0
130,1949085,421446.04,518200.0,96753.96,451092.7,872538.74,0.0
