step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
15,1852074,7877.05,9766.0,1888.95,0.0,0.0,0.0
159,457095,923436.47,0.0,0.0,4711262.86,5634699.32,0.0
378,1949085,130129.69,363737.0,233607.31,59730.05,189859.74,0.0
163,1852074,8330.68,425342.0,417011.32,0.0,0.0,0.0
41,1949085,160680.82,0.0,0.0,4497769.51,4658450.33,0.0
379,1949085,62394.53,11308.0,0.0,461372.08,523766.6,0.0
350,1949085,409871.8,0.0,0.0,865040.06,1274911.85,0.0
177,1852074,8691.61,0.0,0.0,0.0,0.0,0.0
188,1852074,3338.16,9543.0,6204.84,0.0,0.0,0.0
164,1852074,3395.4,0.0,0.0,0.0,0.0,0.0
283,457095,34356.55,11869.0,0.0,1440427.72,1474784.27,0.0
348,457095,254029.33,0.0,0.0,1682667.83,1936697.15,0.0
14,1852074,27617.54,510.0,0.0,0.0,0.0,0.0
325,1949085,127665.12,87944.0,0.0,155982.76,283647.88,0.0
254,1207257,44071.99,2635555.28,2679627.27,528638.61,484566.63,0.0
285,1852074,15458.58,40730.0,25271.42,0.0,0.0,0.0
9,1949085,389679.02,707286.27,317607.26,30501.0,2899046.61,0.0
255,1852074,34.04,0.0,0.0,0.0,0.0,0.0
12,1949085,147161.83,7084.0,0.0,2778165.32,2925327.15,0.0
310,1852074,3359.09,22496.0,19136.91,0.0,0.0,0.0
40,1207257,59880.75,867345.29,927226.04,467139.11,407258.36,0.0
43,457095,426845.05,0.0,0.0,1429031.12,1855876.18,0.0
164,1949085,74783.0,0.0,0.0,169473.36,244256.36,0.0
166,1852074,8359.51,755.0,0.0,0.0,0.0,0.0
165,1852074,10814.54,19981.0,9166.46,0.0,0.0,0.0
212,1949085,296564.81,0.0,0.0,1481497.16,1778061.97,0.0
379,1949085,30691.56,5774.16,0.0,563981.04,594672.6,0.0
206,1852074,2299.42,0.0,0.0,0.0,0.0,0.0
242,1852074,1387.43,11674.0,10286.57,0.0,0.0,0.0
10,1852074,41486.68,0.0,0.0,0.0,0.0,0.0
297,1207257,60057.64,10452.0,70509.64,365361.92,305304.29,0.0
39,1852074,4267.78,104100.0,99832.22,0.0,0.0,0.0
188,1207257,34556.08,14595149.54,14629705.62,2056861.98,2022305.9,0.0
276,1949085,54329.86,7962.0,0.0,0.0,54329.86,0.0
301,457095,154294.18,119654.0,0.0,25016.1,179310.28,0.0
154,1207257,28929.17,7308514.3,7337443.47,4564376.16,4535446.99,0.0
333,1852074,1118.96,105253.0,104134.04,0.0,0.0,0.0
356,1852074,12873.76,11580.0,0.0,0.0,0.0,0.0
142,457095,54185.96,0.0,0.0,172220.85,226406.8,0.0
353,1207257,189218.17,561.0,189779.17,0.0,0.0,0.0
159,1949085,107968.96,21103.0,0.0,2127558.64,2235527.6,0.0
155,1949085,39826.11,72674.0,32847.89,0.0,39826.11,0.0
179,1852074,1969.98,0.0,0.0,0.0,0.0,0.0
211,1949085,221790.31,0.0,0.0,1005792.6,1227582.91,0.0
282,457095,437478.31,0.0,0.0,622902.0,1060380.31,0.0
10,1852074,30573.15,343822.63,313249.49,0.0,0.0,0.0
345,1949085,67855.98,46652.0,0.0,201350.77,269206.74,0.0
329,1852074,2367.33,11284.0,8916.67,0.0,0.0,0.0
323,1207257,73698.58,215914.49,289613.07,390406.36,316707.78,0.0
17,1949085,136208.64,0.0,0.0,235520.54,381660.65,0.0
10,1949085,374851.12,224476.0,0.0,941188.72,872910.48,0.0
136,1207257,273187.06,3256510.7,3529697.76,323416.32,50229.26,0.0
306,457095,406811.58,0.0,0.0,4289881.33,4696692.91,0.0
202,1207257,191172.69,434533.0,625705.69,0.0,0.0,0.0
334,457095,233768.14,0.0,0.0,33927131.39,34160899.54,0.0
322,1207257,51955.08,857719.78,909674.86,1146710.62,1094755.54,0.0
208,1949085,46930.47,456961.66,410031.18,7683871.42,7730801.89,0.0
302,1207257,329982.45,3139491.86,3469474.31,2074156.31,1744173.86,0.0
164,1949085,166634.01,303757.0,137122.99,2159993.38,2326627.39,0.0
185,1949085,129219.87,38054.0,0.0,485664.35,614884.23,0.0
256,1207257,125338.39,75765.0,201103.39,0.0,0.0,0.0
227,1852074,53509.99,13644.0,0.0,0.0,0.0,0.0
281,1949085,103112.54,0.0,0.0,4400127.82,4503240.36,0.0
10,457095,1824359.8,212747.0,0.0,236699.68,2049971.98,0.0
17,1852074,6603.91,158314.0,151710.09,0.0,0.0,0.0
157,1852074,22165.73,0.0,0.0,0.0,0.0,0.0
139,1949085,93599.93,0.0,0.0,222135.72,315735.65,0.0
159,1207257,36844.76,655.0,37499.76,0.0,0.0,0.0
370,1852074,20858.2,0.0,0.0,0.0,0.0,0.0
157,1949085,291379.51,0.0,0.0,461644.64,753024.15,0.0
10,1949085,64527.24,0.0,0.0,291367.45,355894.68,0.0
251,457095,1228746.95,76865.0,0.0,103777.46,1332524.41,0.0
211,1852074,7728.43,0.0,0.0,0.0,0.0,0.0
37,1949085,156296.05,530264.15,373968.09,0.0,156296.05,0.0
322,457095,249401.04,108039.0,0.0,6232.47,255633.51,0.0
355,1949085,387218.16,11219.0,0.0,406280.27,793907.6,0.0
277,457095,121679.54,2936.0,0.0,818612.93,940292.47,0.0
348,1852074,31618.25,12670.55,0.0,0.0,0.0,0.0
347,1852074,35037.88,0.0,0.0,0.0,0.0,0.0
372,1852074,12013.86,54363.0,42349.14,0.0,0.0,0.0
379,1852074,130.49,217184.03,217053.54,0.0,0.0,0.0
261,1852074,14579.97,145434.0,130854.03,0.0,0.0,0.0
17,1949085,426427.64,6003.0,0.0,268895.11,695322.75,0.0
255,1852074,7061.25,31216.0,24154.75,0.0,0.0,0.0
286,1207257,106854.06,12183604.61,12290458.68,2192745.96,2085891.89,0.0
335,1207257,39203.48,14456581.8,14495785.28,3002944.92,2963741.43,0.0
179,1852074,8983.9,561526.45,552542.55,0.0,0.0,0.0
140,1852074,17794.07,16525.0,0.0,0.0,0.0,0.0
328,1852074,10750.58,0.0,0.0,0.0,0.0,0.0
16,1949085,451143.96,203968.06,0.0,0.0,1239217.56,0.0
211,1207257,254138.95,2051024.82,2305163.77,1078702.72,824563.77,0.0
17,1207257,52410.09,10773632.71,10826042.79,291418.95,239008.87,0.0
253,1949085,3251.84,44340.53,41088.7,617019.09,620270.93,0.0
330,1949085,74448.69,262855.58,188406.89,478408.46,552857.15,0.0
230,1852074,13304.92,302688.0,289383.08,0.0,0.0,0.0
19,1207257,175123.4,10629154.04,10804277.44,900749.82,725626.42,0.0
18,1949085,349641.42,0.0,0.0,484614.19,834255.61,0.0
259,1949085,67396.28,0.0,0.0,11779447.0,11846843.28,0.0
261,457095,50742.05,0.0,0.0,1204391.94,1255133.99,0.0
19,1852074,10353.96,0.0,0.0,0.0,0.0,0.0
305,1949085,75596.28,15456.0,0.0,0.0,75596.28,0.0
17,1949085,117785.33,2093.0,0.0,170090.23,287875.56,0.0
213,1852074,5071.3,0.0,0.0,0.0,0.0,0.0
371,1207257,165266.57,30122.0,195388.57,39350.11,0.0,0.0
284,1207257,155145.5,675250.96,830396.45,227645.98,72500.49,0.0
37,1852074,973.02,14857.0,13883.98,0.0,0.0,0.0
35,1852074,17753.21,34001.82,16248.6,0.0,0.0,0.0
211,1949085,60756.64,239669.0,178912.36,298984.36,359741.0,0.0
230,1949085,131258.21,116305.0,0.0,324819.17,456077.38,0.0
284,1949085,84595.73,6061.0,0.0,0.0,84595.73,0.0
130,1949085,166551.77,0.0,0.0,2049602.87,2216154.64,0.0
210,1207257,37880.98,12624336.44,12662217.42,744722.33,706841.35,0.0
283,457095,2267676.41,0.0,0.0,5421666.04,7689342.45,0.0
183,457095,415167.11,0.0,0.0,433261.31,848428.42,0.0
307,1949085,76052.01,1014.0,0.0,3457688.71,3533740.71,0.0
155,1207257,160522.74,31093.0,191615.74,2137694.2,1977171.47,0.0
139,1949085,157738.14,103828.0,0.0,0.0,157738.14,0.0
310,457095,404637.36,0.0,0.0,8722543.66,9127181.02,0.0
17,1949085,202832.62,0.0,0.0,1864599.97,2137090.98,0.0
95,1852074,25701.14,0.0,0.0,0.0,0.0,0.0
16,1949085,146351.62,156.0,0.0,52385.73,728229.46,0.0
96,1949085,207280.74,0.0,0.0,896161.31,1103442.06,0.0
258,1852074,27445.33,50174.0,22728.67,0.0,0.0,0.0
156,1852074,3667.53,128727.02,125059.5,0.0,0.0,0.0
358,1852074,519.55,29955.0,29435.45,0.0,0.0,0.0
156,1949085,226378.15,0.0,0.0,854827.95,1081206.1,0.0
258,1949085,107796.07,15151.0,0.0,3160855.41,3268651.47,0.0
227,1949085,63132.04,0.0,0.0,561016.45,624148.49,0.0
229,1852074,1203.7,11050.0,9846.3,0.0,0.0,0.0
181,1207257,50218.55,3859801.61,3910020.16,765440.57,715222.02,0.0
43,1852074,7467.36,40313.96,32846.6,0.0,0.0,0.0
232,1207257,115104.67,4987004.15,5102108.83,246789.92,131685.25,0.0
235,1949085,27962.19,70207.0,42244.81,0.0,27962.19,0.0
326,1852074,34365.73,0.0,0.0,0.0,0.0,0.0
137,1949085,83520.37,0.0,0.0,147735.71,231256.08,0.0
18,1852074,3791.0,0.0,0.0,0.0,0.0,0.0
284,1207257,4404.64,101429.0,105833.64,0.0,0.0,0.0
38,1852074,430.86,3965.07,3534.2,0.0,0.0,0.0
251,1852074,285.47,0.0,0.0,0.0,0.0,0.0
15,1949085,104411.59,0.0,0.0,406105.05,510516.64,0.0
158,1949085,100847.74,0.0,0.0,169148.0,269995.74,0.0
371,1852074,20766.8,0.0,0.0,0.0,0.0,0.0
204,1852074,4225.27,300347.69,296122.41,0.0,0.0,0.0
331,1949085,393399.93,0.0,0.0,2741295.95,3134695.88,0.0
284,1852074,4654.65,13559.91,8905.25,0.0,0.0,0.0
235,1949085,635231.46,0.0,0.0,684267.77,1319499.23,0.0
208,1949085,118897.66,0.0,0.0,248229.16,367126.82,0.0
192,1852074,4352.3,50568.0,46215.7,0.0,0.0,0.0
141,1949085,58480.99,2019.0,0.0,205479.74,263960.73,0.0
20,1949085,259299.78,15696.0,0.0,151419.2,652105.17,0.0
203,1949085,264674.4,0.0,0.0,3440019.45,3704693.85,0.0
166,1852074,2007.45,209648.82,207641.37,0.0,0.0,0.0
203,1949085,409966.4,77257.0,0.0,83335.12,550006.91,0.0
15,1949085,113240.99,0.0,0.0,499752.55,506961.51,0.0
273,1207257,94148.65,3553097.23,3647245.88,1419825.91,1325677.26,0.0
136,1852074,499.41,0.0,0.0,0.0,0.0,0.0
260,1852074,8627.2,11313.0,2685.8,0.0,0.0,0.0
162,1852074,17148.08,338370.0,321221.92,0.0,0.0,0.0
303,1852074,93739.28,21446.0,0.0,0.0,0.0,0.0
227,1852074,2677.43,102351.0,99673.57,0.0,0.0,0.0
306,1852074,18414.44,0.0,0.0,0.0,0.0,0.0
301,1207257,225003.29,498528.0,723531.29,667861.46,442858.17,0.0
20,1949085,53460.54,0.0,0.0,920769.15,974229.69,0.0
189,1207257,18454.11,8355838.55,8374292.66,1068079.37,1049625.26,0.0
119,1852074,2992.62,439.0,0.0,0.0,0.0,0.0
41,1852074,6494.73,0.0,0.0,0.0,0.0,0.0
181,1949085,149043.08,11541.0,0.0,14000.97,163044.05,0.0
11,35119,2608.28,64354.9,61746.62,401566.88,542199.83,0.0
256,1852074,4989.69,463824.0,458834.31,0.0,0.0,0.0
371,1207257,97839.56,15145410.11,15243249.68,701558.04,603718.48,0.0
44,1852074,5917.06,0.0,0.0,0.0,0.0,0.0
353,457095,312392.2,5970.0,0.0,0.0,312392.2,0.0
235,1207257,161357.31,6668060.28,6829417.59,624544.95,463187.64,0.0
12,1852074,14216.62,640383.82,626167.2,0.0,0.0,0.0
327,1949085,169403.41,720.0,0.0,0.0,194426.83,0.0
163,1207257,102265.41,18007884.92,18110150.33,1214497.21,1112231.8,0.0
181,1852074,11693.4,505888.0,494194.6,0.0,0.0,0.0
44,1852074,4555.68,14624.0,10068.32,0.0,0.0,0.0
279,1852074,6894.43,119606.0,112711.57,0.0,0.0,0.0
166,1852074,5531.33,153123.0,147591.67,0.0,0.0,0.0
310,1852074,8828.08,20990.0,12161.92,0.0,0.0,0.0
304,1207257,17045.33,311619.41,328664.74,23144.44,6099.11,0.0
43,1949085,32778.11,0.0,0.0,2314223.4,2347001.51,0.0
252,1852074,7766.69,0.0,0.0,0.0,0.0,0.0
131,1852074,30875.32,25400.0,0.0,0.0,0.0,0.0
260,1852074,968.63,318990.49,318021.86,0.0,0.0,0.0
202,1949085,136875.37,11515.0,0.0,2032876.49,2169751.86,0.0
139,1207257,181637.52,19971.0,201608.52,60694.53,0.0,0.0
142,1949085,103691.93,10110.0,0.0,0.0,103691.93,0.0
163,1949085,157826.97,18553.0,0.0,153495.8,311322.76,0.0
231,1852074,28169.18,52674.0,24504.82,0.0,0.0,0.0
234,1949085,57450.85,0.0,0.0,1125030.56,1182481.41,0.0
379,1207257,26652.78,1750953.78,1777606.56,239233.33,212580.55,0.0
235,1852074,9597.77,0.0,0.0,0.0,0.0,0.0
331,457095,1345158.2,78947.0,0.0,0.0,1345158.2,0.0
155,1949085,77384.21,112497.0,35112.79,150345.38,227729.59,0.0
201,1852074,3801.32,0.0,0.0,0.0,0.0,0.0
379,1949085,227225.6,0.0,0.0,247059.91,474285.51,0.0
354,1949085,179788.98,0.0,0.0,316548.63,496337.61,0.0
188,1852074,1374.57,36992.48,35617.9,0.0,0.0,0.0
18,1949085,172541.78,0.0,0.0,2086587.32,2259129.09,0.0
17,1207257,302594.56,21796785.97,22099380.54,1342726.22,913177.25,0.0
164,1949085,66731.01,0.0,0.0,1209982.05,1276713.06,0.0
211,1852074,13864.68,0.0,0.0,0.0,0.0,0.0
207,1852074,12034.76,931.0,0.0,0.0,0.0,0.0
208,1949085,156843.37,0.0,0.0,1205052.41,1361895.78,0.0
280,1852074,5061.24,24167.0,19105.76,0.0,0.0,0.0
280,1852074,9813.64,0.0,0.0,0.0,0.0,0.0
179,1949085,200054.32,635210.0,435155.68,0.0,200054.32,0.0
352,1949085,64923.19,0.0,0.0,690431.77,755354.96,0.0
19,1949085,53337.75,8814.85,0.0,5631428.5,5684766.24,0.0
15,1852074,7531.39,0.0,0.0,0.0,0.0,0.0
352,1852074,54378.03,37582.0,0.0,0.0,0.0,0.0
311,1207257,35797.51,6906443.16,6942240.67,1514696.21,1478898.7,0.0
356,1949085,56725.39,176681.0,119955.61,6346874.06,6403599.45,0.0
34,1852074,3928.16,0.0,0.0,0.0,0.0,0.0
306,1852074,4973.28,20678.52,15705.24,0.0,0.0,0.0
159,1852074,14513.2,250838.21,236325.01,0.0,0.0,0.0
40,1207257,108127.03,9592822.62,9700949.64,1049788.08,1100528.39,0.0
155,1852074,23330.11,0.0,0.0,0.0,0.0,0.0
282,1852074,5822.79,6601.12,778.33,0.0,0.0,0.0
15,1949085,185613.42,1073.0,0.0,1541139.91,1726753.33,0.0
35,1207257,304845.66,1466470.41,1771316.07,837983.77,788472.74,0.0
249,1207257,208983.54,60781.0,269764.54,116346.46,0.0,0.0
46,1949085,75930.66,0.0,0.0,1138079.63,1214010.29,0.0
234,1207257,420495.01,2296991.67,2717486.68,1233850.47,813355.46,0.0
204,1949085,19004.97,179936.0,160931.03,213291.64,232296.61,0.0
329,1852074,17184.01,784959.31,767775.3,0.0,0.0,0.0
226,1852074,1932.25,0.0,0.0,0.0,0.0,0.0
302,1852074,50056.03,643248.29,593192.26,0.0,0.0,0.0
279,1852074,1206.4,0.0,0.0,0.0,0.0,0.0
19,1207257,66760.36,4009803.25,4076563.6,439002.88,664427.61,0.0
330,1949085,53463.7,270.0,0.0,48243.5,101707.21,0.0
134,1207257,196207.05,4295788.02,4491995.07,368971.68,172764.64,0.0
232,1852074,31374.69,43715.0,12340.31,0.0,0.0,0.0
162,1949085,102769.9,95853.28,0.0,280539.56,383309.47,0.0
156,457095,145197.06,180554.53,35357.47,1454580.5,1599777.56,0.0
35,1949085,245665.8,0.0,0.0,750530.72,996196.53,0.0
19,1852074,862.55,0.0,0.0,0.0,0.0,0.0
329,1949085,25107.19,141493.0,116385.81,6420.18,31527.36,0.0
207,1852074,6690.76,342457.43,335766.67,0.0,0.0,0.0
331,1949085,5424.11,0.0,0.0,10666.19,16090.3,0.0
44,1207257,76758.72,9052498.93,9129257.65,335033.99,258275.27,0.0
229,1949085,174484.52,0.0,0.0,2154601.81,2329086.33,0.0
131,457095,1229937.84,35374.0,0.0,0.0,1229937.84,0.0
157,1207257,208298.76,61232.0,269530.76,0.0,0.0,0.0
278,1207257,149280.59,157156.72,306437.31,1442350.18,1496227.79,0.0
322,1949085,255414.2,0.0,0.0,422819.0,678233.2,0.0
235,1949085,265788.22,916762.0,650973.78,1954829.06,2220617.29,0.0
37,1949085,131325.51,1478.0,0.0,225782.75,357108.26,0.0
325,457095,696285.29,130.0,0.0,0.0,696285.29,0.0
252,457095,169613.12,0.0,0.0,1243186.56,1412799.67,0.0
162,1852074,23234.86,110.0,0.0,0.0,0.0,0.0
284,1852074,8032.93,0.0,0.0,0.0,0.0,0.0
202,1852074,10048.85,6140.9,0.0,0.0,0.0,0.0
180,1949085,158882.56,0.0,0.0,430064.65,1039498.55,0.0
235,1949085,139552.73,13165.0,0.0,57922.11,197474.84,0.0
155,1207257,77341.78,15561985.94,15639327.72,360054.38,282712.6,0.0
136,1852074,628.63,0.0,0.0,0.0,0.0,0.0
308,1949085,304636.98,1830.0,0.0,0.0,304636.98,0.0
164,1852074,393.54,0.0,0.0,0.0,0.0,0.0
284,1852074,13869.47,20222.0,6352.53,0.0,0.0,0.0
139,1949085,169338.54,0.0,0.0,235610.64,404949.17,0.0
346,1207257,61266.79,10251.0,71517.79,25404.44,0.0,0.0
19,457095,31460.38,124110.4,92650.01,479270.39,510730.77,0.0
39,1949085,374345.75,0.0,0.0,6119420.84,6493766.59,0.0
186,1207257,162714.31,2655657.92,2818372.23,177737.21,15022.9,0.0
277,1852074,2220.85,3928.0,1707.15,0.0,0.0,0.0
38,1949085,375146.22,20930.0,0.0,1117728.67,1492874.89,0.0
322,1949085,436235.62,29003.0,0.0,0.0,436235.62,0.0
140,1949085,129751.34,9937.0,0.0,58280.95,188032.29,0.0
164,1852074,2003.09,3546.0,1542.91,0.0,0.0,0.0
189,457095,98194.43,0.0,0.0,2345464.37,2443658.8,0.0
184,1852074,34639.27,14704.0,0.0,0.0,0.0,0.0
132,1207257,278945.78,18988409.74,19267355.53,527215.38,354243.01,0.0
332,457095,937591.46,0.0,0.0,1564454.96,2502046.43,0.0
11,1852074,19834.94,473430.72,453595.78,0.0,0.0,0.0
298,1852074,51232.74,501705.22,450472.48,0.0,0.0,0.0
142,1949085,195224.78,0.0,0.0,959392.6,1154617.39,0.0
226,1852074,16386.62,21561.0,5174.38,0.0,0.0,0.0
277,1949085,179140.63,0.0,0.0,239675.37,418815.99,0.0
279,1949085,30695.78,98005.0,67309.22,145062.2,175757.98,0.0
276,1852074,9907.97,56427.26,46519.29,0.0,0.0,0.0
210,1852074,10554.13,4448.91,0.0,0.0,0.0,0.0
177,457095,211349.94,0.0,0.0,2219380.95,2430730.89,0.0
234,1949085,73011.41,0.0,0.0,1618880.67,1691892.08,0.0
280,1949085,283469.08,0.0,0.0,1063501.16,1346970.24,0.0
357,1852074,29687.16,0.0,0.0,0.0,0.0,0.0
9,1949085,154583.24,0.0,0.0,951153.33,504875.58,0.0
236,1207257,63987.62,243.0,64230.62,0.0,0.0,0.0
234,1852074,17352.8,124880.35,107527.55,0.0,0.0,0.0
134,1949085,255467.06,1007.0,0.0,9254.83,264721.89,0.0
190,1852074,1729.79,0.0,0.0,0.0,0.0,0.0
347,1852074,14796.94,0.0,0.0,0.0,0.0,0.0
251,457095,810732.79,93014.0,0.0,30643.47,841376.26,0.0
41,1852074,8848.56,0.0,0.0,0.0,0.0,0.0
232,1949085,147957.58,425416.31,277458.73,1237038.96,1384996.54,0.0
142,1852074,5986.81,61119.0,55132.19,0.0,0.0,0.0
326,1207257,2168.98,1123354.56,1125523.54,30915.42,28746.44,0.0
250,457095,400069.46,0.0,0.0,1110938.5,1511007.97,0.0
131,1207257,139072.34,8875579.54,9014651.89,1437004.51,1297932.16,0.0
249,1852074,10506.68,52291.0,41784.32,0.0,0.0,0.0
379,1852074,7147.57,0.0,0.0,0.0,0.0,0.0
157,457095,348482.55,455270.0,106787.45,1941166.77,2289649.32,0.0
286,1852074,308.37,0.0,0.0,0.0,0.0,0.0
326,35119,2043.93,52750.0,50706.07,22521.87,24565.79,0.0
14,1852074,14576.58,24366.0,9789.42,0.0,0.0,0.0
16,1207257,336324.97,8026.0,344350.97,0.0,0.0,0.0
178,1852074,18709.97,161090.11,142380.14,0.0,0.0,0.0
213,1207257,195787.95,12697862.65,12893650.6,238148.05,42360.1,0.0
138,1852074,23786.55,0.0,0.0,0.0,0.0,0.0
42,1949085,612221.19,0.0,0.0,1996071.98,2608293.17,0.0
14,1207257,39799.84,241115.17,280915.01,0.0,0.0,0.0
44,1207257,158768.59,13349090.61,13507859.21,287033.51,128264.92,0.0
350,1852074,1793.05,0.0,0.0,0.0,0.0,0.0
184,1949085,73891.06,0.0,0.0,2919031.21,2992922.27,0.0
251,1207257,93784.34,2769815.6,2863599.95,1394039.45,1555843.77,0.0
306,1949085,177872.86,0.0,0.0,1100727.41,1278600.27,0.0
156,1852074,8953.27,25994.0,17040.73,0.0,0.0,0.0
129,1207257,420105.42,5705742.54,6125847.96,782913.54,362808.12,0.0
372,1852074,16539.06,15027.0,0.0,0.0,0.0,0.0
371,457095,924374.99,0.0,0.0,1479996.29,2404371.28,0.0
38,1949085,7819.77,30163.0,22343.23,50437.44,58257.21,0.0
9,1949085,155955.42,0.0,0.0,710227.41,670268.68,0.0
205,457095,402837.44,0.0,0.0,414935.79,817773.23,0.0
18,457095,364198.24,24223.47,0.0,906646.52,1597151.49,0.0
308,1852074,24650.54,63071.58,38421.04,0.0,0.0,0.0
251,1949085,123177.23,0.0,0.0,292963.39,416140.62,0.0
305,1949085,77032.6,30917.0,0.0,1424479.01,1501511.61,0.0
330,1207257,459231.36,11056645.2,11515876.56,4752425.84,4293194.49,0.0
255,1949085,281242.71,2692.0,0.0,47132.96,328375.67,0.0
279,1949085,117978.23,426089.0,308110.77,7449174.96,7567153.18,0.0
38,1852074,4833.13,84606.0,79772.87,0.0,0.0,0.0
234,1852074,11462.82,63780.0,52317.18,0.0,0.0,0.0
252,1852074,7234.12,0.0,0.0,0.0,0.0,0.0
181,1949085,249582.72,0.0,0.0,597745.97,847328.69,0.0
16,1852074,3616.91,0.0,0.0,0.0,0.0,0.0
186,1852074,4757.54,0.0,0.0,0.0,0.0,0.0
183,1949085,320016.66,0.0,0.0,1012234.15,1332250.81,0.0
207,1949085,449893.29,27384.0,0.0,842975.7,1292868.99,0.0
186,1852074,655.06,0.0,0.0,0.0,0.0,0.0
139,1207257,278385.72,552969.31,831355.04,434864.31,156478.58,0.0
135,457095,717926.64,0.0,0.0,5223189.53,5941116.17,0.0
280,1852074,21922.09,0.0,0.0,0.0,0.0,0.0
370,1207257,132642.76,4821428.44,4954071.21,155270.98,22628.22,0.0
9,1207257,232211.67,7894996.58,8127208.24,3175649.75,3222265.29,0.0
142,457095,688011.71,0.0,0.0,1536876.1,2224887.81,0.0
326,1207257,2107.59,4475281.21,4477388.8,86013.06,83905.47,0.0
182,1852074,13878.99,0.0,0.0,0.0,0.0,0.0
191,457095,175044.92,0.0,0.0,1969187.17,2144232.1,0.0
133,1207257,208264.07,907891.0,1116155.07,119267.05,0.0,0.0
251,1207257,519003.37,5713293.0,6232296.37,3668423.52,3149420.15,0.0
324,1852074,26016.98,533.34,0.0,0.0,0.0,0.0
228,457095,1879720.15,88195.0,0.0,0.0,1879720.15,0.0
14,1852074,2848.43,38599.05,35750.62,0.0,0.0,0.0
186,1852074,5063.22,0.0,0.0,0.0,0.0,0.0
15,1949085,54226.08,1658.0,0.0,0.0,54226.08,0.0
12,1207257,259951.23,138.0,260089.23,22535.09,967143.06,0.0
36,1852074,10433.25,15139.97,4706.72,0.0,0.0,0.0
325,1207257,181188.45,102935.0,284123.45,0.0,0.0,0.0
162,1949085,307270.09,121762.0,0.0,39464.51,346734.6,0.0
17,457095,1223103.16,0.0,0.0,10746666.12,12102197.31,0.0
180,1852074,15159.86,0.0,0.0,0.0,0.0,0.0
238,1207257,243589.54,5036498.94,5280088.48,384927.94,141338.4,0.0
299,1207257,399565.26,10117.0,409682.26,177388.57,0.0,0.0
284,1949085,203601.29,21983.71,0.0,3104291.94,3307893.23,0.0
162,1852074,5532.15,0.0,0.0,0.0,0.0,0.0
349,1852074,9679.85,1889.0,0.0,0.0,0.0,0.0
164,1852074,8962.15,0.0,0.0,0.0,0.0,0.0
158,1852074,2780.72,0.0,0.0,0.0,0.0,0.0
155,1207257,43468.16,642373.84,685842.0,2795148.73,2622611.97,0.0
186,1852074,42261.33,54964.0,12702.67,0.0,0.0,0.0
261,1207257,21918.69,9877366.21,9899284.91,2317883.91,2295965.22,0.0
259,1949085,6953.78,0.0,0.0,272717.27,279671.06,0.0
332,1852074,2533.47,24777.0,22243.53,0.0,0.0,0.0
380,1949085,113146.45,0.0,0.0,179042.49,292188.94,0.0
279,1207257,141018.12,7101248.75,7242266.87,248672.19,107654.07,0.0
203,457095,236480.03,0.0,0.0,881683.64,1118163.67,0.0
181,457095,999534.85,50213.0,0.0,3959.0,1003493.85,0.0
308,1207257,84162.09,5955737.22,6039899.31,5687752.78,5603590.68,0.0
139,1949085,261668.08,37541.0,0.0,322032.65,583700.73,0.0
354,1852074,21481.72,0.0,0.0,0.0,0.0,0.0
34,1949085,136196.95,39299.0,0.0,106734.35,529882.53,0.0
255,1949085,67853.0,0.0,0.0,185632.62,253485.62,0.0
347,1207257,76582.46,362394.0,438976.46,11395.11,0.0,0.0
161,1852074,13443.05,0.0,0.0,0.0,0.0,0.0
205,1949085,28623.86,0.0,0.0,1236426.12,1265049.98,0.0
280,1949085,152612.83,5597.0,0.0,18654029.83,18806642.66,0.0
327,1207257,159773.31,3236250.32,3396023.62,469159.62,309386.32,0.0
17,1207257,56564.01,54590.0,111154.01,75201.56,18637.55,0.0
183,1949085,527483.15,4858.0,0.0,0.0,527483.15,0.0
345,457095,1400423.71,0.0,0.0,3512310.36,4912734.07,0.0
9,457095,219650.12,0.0,0.0,847656.86,1067306.97,0.0
277,1852074,5143.27,0.0,0.0,0.0,0.0,0.0
277,1852074,28791.07,189253.0,160461.93,0.0,0.0,0.0
159,1852074,10661.25,0.0,0.0,0.0,0.0,0.0
139,1852074,4439.33,0.0,0.0,0.0,0.0,0.0
334,1949085,123639.35,213.0,0.0,13692.08,137331.43,0.0
144,1207257,1130.4,6690287.38,6691417.78,2216392.66,2215262.26,0.0
231,1207257,207165.18,6567103.51,6774268.69,3247578.82,3040413.64,0.0
157,1852074,4977.18,0.0,0.0,0.0,0.0,0.0
348,1949085,16583.19,35595.0,19011.81,303316.8,319899.99,0.0
44,1852074,460.51,21045.0,20584.49,0.0,0.0,0.0
7,1852074,9201.08,107384.0,98182.92,0.0,0.0,0.0
180,457095,128730.34,158270.0,29539.66,0.0,128730.34,0.0
207,1207257,30103.28,7393.0,37496.28,566319.84,536216.56,0.0
254,457095,528625.06,0.0,0.0,1994133.66,2522758.72,0.0
15,1949085,50987.24,20218.0,0.0,0.0,50987.24,0.0
331,457095,774606.57,0.0,0.0,2824569.1,3599175.67,0.0
257,1207257,30412.9,6450319.48,6480732.38,208189.36,177776.46,0.0
330,1207257,233291.39,8921476.63,9154768.02,2972971.31,2739679.92,0.0
34,1207257,106927.58,8673466.13,8780393.71,207921.97,100994.39,0.0
